OrderItemID,OrderID,ProductID,Quantity,UnitPriceAtSale,DiscountPercent
OIT-000482,ORD-000238,PRD-0029,5,214.12,0
OIT-000483,ORD-000239,PRD-0007,4,325.82,0
OIT-000484,ORD-000239,PRD-0006,4,43.06,0
OIT-000485,ORD-000240,PRD-0024,2,78.19,20
OIT-000486,ORD-000240,PRD-0026,2,199.02,15
OIT-000487,ORD-000241,PRD-0004,4,34.84,0
OIT-000488,ORD-000242,PRD-0002,5,92.46,10
OIT-000489,ORD-000242,PRD-0003,3,73.04,0
OIT-000490,ORD-000242,PRD-0009,2,53.45,0
OIT-000491,ORD-000242,PRD-0023,4,11.13,10
OIT-000492,ORD-000243,PRD-0016,2,71.94,0
OIT-000493,ORD-000243,PRD-0002,4,92.46,5
OIT-000494,ORD-000244,PRD-0011,1,264,0
OIT-000495,ORD-000244,PRD-0027,5,189.64,0
OIT-000496,ORD-000245,PRD-0007,2,325.82,0
OIT-000497,ORD-000246,PRD-0024,3,78.19,0
OIT-000498,ORD-000247,PRD-0004,3,34.84,0
OIT-000499,ORD-000248,PRD-0033,4,93.75,0
OIT-000500,ORD-000248,PRD-0003,5,73.04,0
OIT-000501,ORD-000248,PRD-0014,3,50.1,0
OIT-000502,ORD-000248,PRD-0032,4,133.66,0
OIT-000503,ORD-000248,PRD-0026,2,199.02,10
OIT-000504,ORD-000249,PRD-0016,1,71.94,0
OIT-000505,ORD-000249,PRD-0034,5,123.24,0
OIT-000506,ORD-000249,PRD-0015,2,310.39,0
OIT-000507,ORD-000250,PRD-0015,4,310.39,5
OIT-000508,ORD-000250,PRD-0002,3,92.46,0
OIT-000509,ORD-000251,PRD-0027,5,189.64,5
OIT-000510,ORD-000251,PRD-0021,2,120.98,0
OIT-000511,ORD-000251,PRD-0018,5,215.3,5
OIT-000512,ORD-000251,PRD-0025,4,106.61,0
OIT-000513,ORD-000251,PRD-0010,3,77.92,0
OIT-000514,ORD-000252,PRD-0026,2,199.02,0
OIT-000515,ORD-000252,PRD-0004,1,34.84,0
OIT-000516,ORD-000252,PRD-0001,3,110.19,0
OIT-000517,ORD-000253,PRD-0030,4,238.05,15
OIT-000518,ORD-000254,PRD-0007,5,325.82,10
OIT-000519,ORD-000254,PRD-0012,3,357.86,0
OIT-000520,ORD-000254,PRD-0024,5,78.19,15
OIT-000521,ORD-000254,PRD-0006,2,43.06,10
OIT-000522,ORD-000254,PRD-0034,5,123.24,15
OIT-000523,ORD-000255,PRD-0005,4,37.53,0
OIT-000524,ORD-000256,PRD-0035,1,222.35,10
OIT-000525,ORD-000257,PRD-0009,4,53.45,0
OIT-000526,ORD-000258,PRD-0018,4,215.3,5
OIT-000527,ORD-000259,PRD-0025,2,106.61,0
OIT-000528,ORD-000260,PRD-0031,4,200.17,5
OIT-000529,ORD-000261,PRD-0019,1,34,0
OIT-000530,ORD-000261,PRD-0020,3,123.17,5
OIT-000531,ORD-000261,PRD-0010,2,77.92,0
OIT-000532,ORD-000262,PRD-0026,1,199.02,0
OIT-000533,ORD-000262,PRD-0013,4,110.09,0
OIT-000534,ORD-000263,PRD-0024,1,78.19,0
OIT-000535,ORD-000264,PRD-0008,5,127.02,0
OIT-000536,ORD-000265,PRD-0025,5,106.61,10
OIT-000537,ORD-000266,PRD-0008,4,127.02,0
OIT-000538,ORD-000266,PRD-0016,3,71.94,0
OIT-000539,ORD-000266,PRD-0027,1,189.64,15
OIT-000540,ORD-000266,PRD-0001,5,110.19,10
OIT-000541,ORD-000267,PRD-0007,5,325.82,10
OIT-000542,ORD-000268,PRD-0021,5,120.98,0
OIT-000543,ORD-000268,PRD-0025,3,106.61,10
OIT-000544,ORD-000269,PRD-0014,3,50.1,0
OIT-000545,ORD-000270,PRD-0017,1,93.06,0
OIT-000546,ORD-000271,PRD-0005,5,37.53,0
OIT-000547,ORD-000272,PRD-0007,1,325.82,5
OIT-000548,ORD-000272,PRD-0020,2,123.17,0
OIT-000549,ORD-000272,PRD-0001,1,110.19,0
OIT-000550,ORD-000272,PRD-0022,5,148.89,5
OIT-000551,ORD-000273,PRD-0029,1,214.12,0
OIT-000552,ORD-000274,PRD-0018,1,215.3,10
OIT-000553,ORD-000275,PRD-0030,4,238.05,0
OIT-000554,ORD-000275,PRD-0007,1,325.82,0
OIT-000555,ORD-000275,PRD-0019,1,34,0
OIT-000556,ORD-000275,PRD-0033,3,93.75,10
OIT-000557,ORD-000276,PRD-0021,4,120.98,0
OIT-000558,ORD-000277,PRD-0030,5,238.05,0
OIT-000559,ORD-000277,PRD-0021,1,120.98,0
OIT-000560,ORD-000277,PRD-0031,3,200.17,0
OIT-000561,ORD-000278,PRD-0029,3,214.12,0
OIT-000562,ORD-000279,PRD-0034,1,123.24,5
OIT-000563,ORD-000279,PRD-0029,2,214.12,0
OIT-000564,ORD-000280,PRD-0015,4,310.39,10
OIT-000565,ORD-000281,PRD-0019,1,34,0
OIT-000566,ORD-000281,PRD-0006,4,43.06,0
OIT-000567,ORD-000281,PRD-0012,2,357.86,0
OIT-000568,ORD-000281,PRD-0026,4,199.02,0
OIT-000569,ORD-000281,PRD-0020,1,123.17,10
OIT-000570,ORD-000282,PRD-0023,4,11.13,0
OIT-000571,ORD-000282,PRD-0032,1,133.66,0
OIT-000572,ORD-000283,PRD-0026,2,199.02,0
OIT-000573,ORD-000283,PRD-0022,4,148.89,0
OIT-000574,ORD-000283,PRD-0019,3,34,0
OIT-000575,ORD-000283,PRD-0027,3,189.64,0
OIT-000576,ORD-000283,PRD-0007,5,325.82,0
OIT-000577,ORD-000284,PRD-0025,5,106.61,0
OIT-000578,ORD-000284,PRD-0034,3,123.24,0
OIT-000579,ORD-000285,PRD-0016,1,71.94,0
OIT-000580,ORD-000285,PRD-0026,1,199.02,15
OIT-000581,ORD-000286,PRD-0030,1,238.05,0
OIT-000582,ORD-000286,PRD-0001,2,110.19,5
OIT-000583,ORD-000287,PRD-0020,5,123.17,0
OIT-000584,ORD-000288,PRD-0003,4,73.04,0
OIT-000585,ORD-000289,PRD-0005,4,37.53,0
OIT-000586,ORD-000290,PRD-0028,3,29.95,5
OIT-000587,ORD-000290,PRD-0004,2,34.84,15
OIT-000588,ORD-000290,PRD-0003,3,73.04,0
OIT-000589,ORD-000291,PRD-0023,3,11.13,10
OIT-000590,ORD-000292,PRD-0018,2,215.3,0
OIT-000591,ORD-000293,PRD-0034,5,123.24,10
OIT-000592,ORD-000293,PRD-0020,3,123.17,0
OIT-000593,ORD-000294,PRD-0007,4,325.82,10
OIT-000594,ORD-000295,PRD-0014,2,50.1,0
OIT-000595,ORD-000296,PRD-0004,4,34.84,20
OIT-000596,ORD-000296,PRD-0020,2,123.17,10
OIT-000597,ORD-000296,PRD-0012,1,357.86,20
OIT-000598,ORD-000296,PRD-0025,5,106.61,0
OIT-000599,ORD-000297,PRD-0016,2,71.94,20
OIT-000600,ORD-000297,PRD-0007,3,325.82,10
OIT-000601,ORD-000297,PRD-0030,2,238.05,0
OIT-000602,ORD-000298,PRD-0010,5,77.92,10
OIT-000603,ORD-000298,PRD-0013,5,110.09,0
OIT-000604,ORD-000299,PRD-0016,5,71.94,0
OIT-000605,ORD-000300,PRD-0025,1,106.61,0
OIT-000606,ORD-000300,PRD-0030,1,238.05,20
OIT-000607,ORD-000301,PRD-0018,4,215.3,15
OIT-000608,ORD-000301,PRD-0013,4,110.09,0
OIT-000609,ORD-000301,PRD-0008,3,127.02,5
OIT-000610,ORD-000301,PRD-0031,1,200.17,0
OIT-000611,ORD-000301,PRD-0025,2,106.61,10
OIT-000612,ORD-000302,PRD-0009,1,53.45,0
OIT-000613,ORD-000302,PRD-0008,3,127.02,0
OIT-000614,ORD-000303,PRD-0013,3,110.09,0
OIT-000615,ORD-000303,PRD-0024,4,78.19,0
OIT-000616,ORD-000304,PRD-0029,1,214.12,15
OIT-000617,ORD-000304,PRD-0001,3,110.19,0
OIT-000618,ORD-000305,PRD-0015,5,310.39,10
OIT-000619,ORD-000306,PRD-0009,4,53.45,5
OIT-000620,ORD-000307,PRD-0035,2,222.35,5
OIT-000621,ORD-000307,PRD-0026,1,199.02,0
OIT-000622,ORD-000307,PRD-0010,5,77.92,15
OIT-000623,ORD-000307,PRD-0024,4,78.19,20
OIT-000624,ORD-000307,PRD-0021,1,120.98,0
OIT-000625,ORD-000308,PRD-0008,1,127.02,0
OIT-000626,ORD-000309,PRD-0005,4,37.53,0
OIT-000627,ORD-000310,PRD-0013,3,110.09,20
OIT-000628,ORD-000310,PRD-0017,5,93.06,5
OIT-000629,ORD-000311,PRD-0006,2,43.06,0
OIT-000630,ORD-000312,PRD-0033,2,93.75,0
OIT-000631,ORD-000312,PRD-0009,3,53.45,5
OIT-000632,ORD-000313,PRD-0004,5,34.84,15
OIT-000633,ORD-000314,PRD-0013,1,110.09,0
OIT-000634,ORD-000314,PRD-0014,3,50.1,0
OIT-000635,ORD-000315,PRD-0030,4,238.05,15
OIT-000636,ORD-000315,PRD-0016,3,71.94,20
OIT-000637,ORD-000316,PRD-0005,5,37.53,0
OIT-000638,ORD-000316,PRD-0009,2,53.45,0
OIT-000639,ORD-000316,PRD-0034,2,123.24,10
OIT-000640,ORD-000317,PRD-0026,1,199.02,0
OIT-000641,ORD-000317,PRD-0019,1,34,5
OIT-000642,ORD-000318,PRD-0015,2,310.39,0
OIT-000643,ORD-000318,PRD-0002,3,92.46,10
OIT-000644,ORD-000319,PRD-0028,4,29.95,0
OIT-000645,ORD-000319,PRD-0016,3,71.94,15
OIT-000646,ORD-000320,PRD-0005,4,37.53,0
OIT-000647,ORD-000320,PRD-0027,1,189.64,10
OIT-000648,ORD-000321,PRD-0005,5,37.53,10
OIT-000649,ORD-000322,PRD-0022,5,148.89,0
OIT-000650,ORD-000322,PRD-0009,4,53.45,10
OIT-000651,ORD-000323,PRD-0012,5,357.86,0
OIT-000652,ORD-000323,PRD-0025,5,106.61,5
OIT-000653,ORD-000323,PRD-0016,2,71.94,15
OIT-000654,ORD-000323,PRD-0030,3,238.05,0
OIT-000655,ORD-000324,PRD-0017,5,93.06,0
OIT-000656,ORD-000324,PRD-0020,2,123.17,10
OIT-000657,ORD-000325,PRD-0028,1,29.95,15
OIT-000658,ORD-000325,PRD-0035,1,222.35,0
OIT-000659,ORD-000325,PRD-0033,2,93.75,0
OIT-000660,ORD-000326,PRD-0002,5,92.46,10
OIT-000661,ORD-000327,PRD-0032,4,133.66,0
OIT-000662,ORD-000328,PRD-0023,5,11.13,5
OIT-000663,ORD-000329,PRD-0004,4,34.84,0
OIT-000664,ORD-000329,PRD-0025,5,106.61,0
OIT-000665,ORD-000329,PRD-0011,3,264,5
OIT-000666,ORD-000330,PRD-0002,4,92.46,20
OIT-000667,ORD-000330,PRD-0018,4,215.3,0
OIT-000668,ORD-000331,PRD-0026,4,199.02,10
OIT-000669,ORD-000332,PRD-0013,3,110.09,0
OIT-000670,ORD-000333,PRD-0001,2,110.19,5
OIT-000671,ORD-000334,PRD-0032,4,133.66,10
OIT-000672,ORD-000335,PRD-0013,5,110.09,0
OIT-000673,ORD-000335,PRD-0023,3,11.13,0
OIT-000674,ORD-000335,PRD-0032,2,133.66,0
OIT-000675,ORD-000336,PRD-0006,1,43.06,0
OIT-000676,ORD-000336,PRD-0005,2,37.53,20
OIT-000677,ORD-000337,PRD-0030,2,238.05,20
OIT-000678,ORD-000337,PRD-0001,4,110.19,20
OIT-000679,ORD-000337,PRD-0014,4,50.1,15
OIT-000680,ORD-000337,PRD-0034,1,123.24,0
OIT-000681,ORD-000337,PRD-0028,3,29.95,15
OIT-000682,ORD-000338,PRD-0011,2,264,0
OIT-000683,ORD-000339,PRD-0035,4,222.35,20
OIT-000684,ORD-000339,PRD-0003,1,73.04,10
OIT-000685,ORD-000339,PRD-0024,5,78.19,5
OIT-000686,ORD-000340,PRD-0011,5,264,0
OIT-000687,ORD-000340,PRD-0017,4,93.06,0
OIT-000688,ORD-000341,PRD-0011,5,264,0
OIT-000689,ORD-000341,PRD-0008,1,127.02,0
OIT-000690,ORD-000341,PRD-0003,4,73.04,0
OIT-000691,ORD-000341,PRD-0031,4,200.17,20
OIT-000692,ORD-000342,PRD-0019,2,34,0
OIT-000693,ORD-000342,PRD-0035,4,222.35,0
OIT-000694,ORD-000342,PRD-0023,1,11.13,5
OIT-000695,ORD-000343,PRD-0019,4,34,0
OIT-000696,ORD-000343,PRD-0009,1,53.45,0
OIT-000697,ORD-000343,PRD-0035,2,222.35,0
OIT-000698,ORD-000344,PRD-0014,3,50.1,0
OIT-000699,ORD-000344,PRD-0026,5,199.02,10
OIT-000700,ORD-000345,PRD-0022,1,148.89,5
OIT-000701,ORD-000346,PRD-0024,1,78.19,0
OIT-000702,ORD-000347,PRD-0020,5,123.17,10
OIT-000703,ORD-000348,PRD-0009,2,53.45,5
OIT-000704,ORD-000348,PRD-0028,1,29.95,0
OIT-000705,ORD-000348,PRD-0012,1,357.86,20
OIT-000706,ORD-000349,PRD-0016,3,71.94,0
OIT-000707,ORD-000350,PRD-0034,2,123.24,5
OIT-000708,ORD-000350,PRD-0015,2,310.39,15
OIT-000709,ORD-000350,PRD-0001,3,110.19,0
OIT-000710,ORD-000351,PRD-0014,4,50.1,10
OIT-000711,ORD-000351,PRD-0008,2,127.02,10
OIT-000712,ORD-000352,PRD-0008,4,127.02,0
OIT-000713,ORD-000352,PRD-0027,4,189.64,10
OIT-000714,ORD-000353,PRD-0025,1,106.61,0
OIT-000715,ORD-000353,PRD-0031,1,200.17,0
OIT-000716,ORD-000353,PRD-0020,3,123.17,15
OIT-000717,ORD-000354,PRD-0002,4,92.46,0
OIT-000718,ORD-000355,PRD-0030,1,238.05,0
OIT-000719,ORD-000356,PRD-0019,5,34,0
OIT-000720,ORD-000356,PRD-0022,3,148.89,10
OIT-000721,ORD-000357,PRD-0027,3,189.64,0
OIT-000722,ORD-000358,PRD-0011,3,264,0
OIT-000723,ORD-000358,PRD-0034,3,123.24,0
OIT-000724,ORD-000358,PRD-0001,1,110.19,5
OIT-000725,ORD-000358,PRD-0009,4,53.45,5
OIT-000726,ORD-000359,PRD-0027,2,189.64,10
OIT-000727,ORD-000359,PRD-0007,3,325.82,0
OIT-000728,ORD-000359,PRD-0013,2,110.09,5
OIT-000729,ORD-000359,PRD-0008,2,127.02,5
OIT-000730,ORD-000359,PRD-0022,5,148.89,15
OIT-000731,ORD-000360,PRD-0013,4,110.09,5
OIT-000732,ORD-000361,PRD-0016,3,71.94,10
OIT-000733,ORD-000361,PRD-0023,3,11.13,0
OIT-000734,ORD-000362,PRD-0022,2,148.89,5
OIT-000735,ORD-000363,PRD-0007,1,325.82,0
OIT-000736,ORD-000364,PRD-0011,3,264,0
OIT-000737,ORD-000365,PRD-0012,4,357.86,10
OIT-000738,ORD-000365,PRD-0030,5,238.05,0
OIT-000739,ORD-000366,PRD-0015,1,310.39,20
OIT-000740,ORD-000367,PRD-0002,2,92.46,0
OIT-000741,ORD-000368,PRD-0023,5,11.13,0
OIT-000742,ORD-000368,PRD-0035,5,222.35,0
OIT-000743,ORD-000368,PRD-0033,3,93.75,10
OIT-000744,ORD-000368,PRD-0001,2,110.19,0
OIT-000745,ORD-000369,PRD-0015,1,310.39,0
OIT-000746,ORD-000369,PRD-0024,3,78.19,5
OIT-000747,ORD-000369,PRD-0022,4,148.89,0
OIT-000748,ORD-000369,PRD-0019,4,34,5
OIT-000749,ORD-000369,PRD-0012,1,357.86,0
OIT-000750,ORD-000370,PRD-0029,5,214.12,10
OIT-000751,ORD-000371,PRD-0020,3,123.17,0
OIT-000752,ORD-000372,PRD-0029,4,214.12,0
OIT-000753,ORD-000372,PRD-0017,5,93.06,20
OIT-000754,ORD-000372,PRD-0021,3,120.98,20
OIT-000755,ORD-000372,PRD-0007,5,325.82,0
OIT-000756,ORD-000372,PRD-0006,1,43.06,10
OIT-000757,ORD-000373,PRD-0023,2,11.13,0
OIT-000758,ORD-000374,PRD-0013,5,110.09,10
OIT-000759,ORD-000374,PRD-0025,1,106.61,0
OIT-000760,ORD-000374,PRD-0034,5,123.24,0
OIT-000761,ORD-000375,PRD-0005,5,37.53,5
OIT-000762,ORD-000375,PRD-0009,5,53.45,5
OIT-000763,ORD-000376,PRD-0001,4,110.19,15
OIT-000764,ORD-000376,PRD-0032,1,133.66,10
OIT-000765,ORD-000376,PRD-0018,5,215.3,5
OIT-000766,ORD-000377,PRD-0009,1,53.45,5
OIT-000767,ORD-000377,PRD-0030,3,238.05,5
OIT-000768,ORD-000378,PRD-0015,5,310.39,15
OIT-000769,ORD-000378,PRD-0014,3,50.1,15
OIT-000770,ORD-000378,PRD-0034,2,123.24,0
OIT-000771,ORD-000378,PRD-0032,5,133.66,15
OIT-000772,ORD-000379,PRD-0033,5,93.75,10
OIT-000773,ORD-000379,PRD-0007,3,325.82,10
OIT-000774,ORD-000380,PRD-0030,1,238.05,0
OIT-000775,ORD-000380,PRD-0026,4,199.02,5
OIT-000776,ORD-000380,PRD-0016,5,71.94,5
OIT-000777,ORD-000380,PRD-0004,5,34.84,10
OIT-000778,ORD-000380,PRD-0001,3,110.19,10
OIT-000779,ORD-000381,PRD-0017,3,93.06,0
OIT-000780,ORD-000382,PRD-0003,5,73.04,15
OIT-000781,ORD-000382,PRD-0029,2,214.12,10
OIT-000782,ORD-000382,PRD-0026,2,199.02,0
OIT-000783,ORD-000383,PRD-0022,3,148.89,10
OIT-000784,ORD-000383,PRD-0019,3,34,20
OIT-000785,ORD-000383,PRD-0015,1,310.39,5
OIT-000786,ORD-000384,PRD-0017,2,93.06,0
OIT-000787,ORD-000385,PRD-0033,5,93.75,0
OIT-000788,ORD-000385,PRD-0014,5,50.1,10
OIT-000789,ORD-000386,PRD-0028,5,29.95,15
OIT-000790,ORD-000386,PRD-0024,4,78.19,0
OIT-000791,ORD-000387,PRD-0032,3,133.66,0
OIT-000792,ORD-000388,PRD-0005,2,37.53,20
OIT-000793,ORD-000388,PRD-0025,1,106.61,0
OIT-000794,ORD-000388,PRD-0031,2,200.17,0
OIT-000795,ORD-000388,PRD-0034,4,123.24,5
OIT-000796,ORD-000388,PRD-0020,1,123.17,10
OIT-000797,ORD-000389,PRD-0030,2,238.05,0
OIT-000798,ORD-000389,PRD-0025,1,106.61,5
OIT-000799,ORD-000389,PRD-0007,1,325.82,0
OIT-000800,ORD-000390,PRD-0025,2,106.61,0
OIT-000801,ORD-000390,PRD-0011,5,264,0
OIT-000802,ORD-000391,PRD-0013,4,110.09,5
OIT-000803,ORD-000392,PRD-0009,1,53.45,10
OIT-000804,ORD-000392,PRD-0022,2,148.89,0
OIT-000805,ORD-000393,PRD-0009,4,53.45,0
OIT-000806,ORD-000393,PRD-0026,3,199.02,10
OIT-000807,ORD-000393,PRD-0021,3,120.98,5
OIT-000808,ORD-000393,PRD-0013,2,110.09,0
OIT-000809,ORD-000393,PRD-0011,1,264,0
OIT-000810,ORD-000394,PRD-0016,3,71.94,0
OIT-000811,ORD-000394,PRD-0018,5,215.3,0
OIT-000812,ORD-000394,PRD-0031,1,200.17,5
OIT-000813,ORD-000394,PRD-0032,3,133.66,0
OIT-000814,ORD-000394,PRD-0005,3,37.53,5
OIT-000815,ORD-000395,PRD-0003,3,73.04,0
OIT-000816,ORD-000395,PRD-0010,4,77.92,20
OIT-000817,ORD-000395,PRD-0027,3,189.64,15
OIT-000818,ORD-000395,PRD-0008,3,127.02,5
OIT-000819,ORD-000395,PRD-0031,4,200.17,10
OIT-000820,ORD-000396,PRD-0011,1,264,5
OIT-000821,ORD-000397,PRD-0006,2,43.06,0
OIT-000822,ORD-000398,PRD-0001,1,110.19,0
OIT-000823,ORD-000398,PRD-0027,4,189.64,0
OIT-000824,ORD-000398,PRD-0021,2,120.98,0
OIT-000825,ORD-000399,PRD-0035,2,222.35,5
OIT-000826,ORD-000400,PRD-0024,3,78.19,0
OIT-000827,ORD-000400,PRD-0025,5,106.61,5
OIT-000828,ORD-000401,PRD-0001,3,110.19,0
OIT-000829,ORD-000402,PRD-0022,5,148.89,0
OIT-000830,ORD-000403,PRD-0027,2,189.64,10
OIT-000831,ORD-000404,PRD-0032,4,133.66,0
OIT-000832,ORD-000405,PRD-0020,2,123.17,5
OIT-000833,ORD-000405,PRD-0014,4,50.1,0
OIT-000834,ORD-000406,PRD-0004,5,34.84,0
OIT-000835,ORD-000406,PRD-0017,2,93.06,0
OIT-000836,ORD-000406,PRD-0027,4,189.64,10
OIT-000837,ORD-000406,PRD-0003,2,73.04,15
OIT-000838,ORD-000406,PRD-0002,4,92.46,15
OIT-000839,ORD-000407,PRD-0012,1,357.86,5
OIT-000840,ORD-000407,PRD-0010,3,77.92,15
OIT-000841,ORD-000408,PRD-0026,4,199.02,10
OIT-000842,ORD-000408,PRD-0007,1,325.82,0
OIT-000843,ORD-000409,PRD-0030,1,238.05,0
OIT-000844,ORD-000409,PRD-0002,1,92.46,0
OIT-000845,ORD-000409,PRD-0005,2,37.53,0
OIT-000846,ORD-000409,PRD-0022,5,148.89,0
OIT-000847,ORD-000410,PRD-0031,2,200.17,15
OIT-000848,ORD-000411,PRD-0005,5,37.53,5
OIT-000849,ORD-000412,PRD-0015,5,310.39,0
OIT-000850,ORD-000412,PRD-0005,4,37.53,10
OIT-000851,ORD-000413,PRD-0008,3,127.02,0
OIT-000852,ORD-000413,PRD-0001,4,110.19,0
OIT-000853,ORD-000414,PRD-0027,1,189.64,15
OIT-000854,ORD-000415,PRD-0009,4,53.45,0
OIT-000855,ORD-000415,PRD-0010,3,77.92,0
OIT-000856,ORD-000415,PRD-0033,1,93.75,0
OIT-000857,ORD-000415,PRD-0015,5,310.39,5
OIT-000858,ORD-000416,PRD-0035,2,222.35,15
OIT-000859,ORD-000416,PRD-0029,2,214.12,0
OIT-000860,ORD-000417,PRD-0011,5,264,10
OIT-000861,ORD-000418,PRD-0002,4,92.46,20
OIT-000862,ORD-000418,PRD-0006,5,43.06,0
OIT-000863,ORD-000418,PRD-0011,3,264,0
OIT-000864,ORD-000419,PRD-0024,2,78.19,10
OIT-000865,ORD-000419,PRD-0033,3,93.75,0
OIT-000866,ORD-000419,PRD-0021,1,120.98,10
OIT-000867,ORD-000420,PRD-0002,4,92.46,15
OIT-000868,ORD-000421,PRD-0029,3,214.12,0
OIT-000869,ORD-000421,PRD-0010,4,77.92,5
OIT-000870,ORD-000421,PRD-0017,3,93.06,0
OIT-000871,ORD-000421,PRD-0022,5,148.89,15
OIT-000872,ORD-000421,PRD-0012,3,357.86,0
OIT-000873,ORD-000422,PRD-0018,4,215.3,0
OIT-000874,ORD-000423,PRD-0004,1,34.84,0
OIT-000875,ORD-000423,PRD-0028,5,29.95,0
OIT-000876,ORD-000424,PRD-0010,3,77.92,0
OIT-000877,ORD-000424,PRD-0035,5,222.35,0
OIT-000878,ORD-000425,PRD-0033,4,93.75,5
OIT-000879,ORD-000425,PRD-0010,1,77.92,10
OIT-000880,ORD-000426,PRD-0017,1,93.06,0
OIT-000881,ORD-000426,PRD-0008,2,127.02,15
OIT-000882,ORD-000426,PRD-0029,1,214.12,5
OIT-000883,ORD-000427,PRD-0003,5,73.04,0
OIT-000884,ORD-000427,PRD-0022,2,148.89,0
OIT-000885,ORD-000427,PRD-0025,4,106.61,0
OIT-000886,ORD-000427,PRD-0026,4,199.02,20
OIT-000887,ORD-000428,PRD-0024,2,78.19,0
OIT-000888,ORD-000428,PRD-0005,5,37.53,0
OIT-000889,ORD-000429,PRD-0012,3,357.86,0
OIT-000890,ORD-000430,PRD-0016,3,71.94,0
OIT-000891,ORD-000430,PRD-0024,4,78.19,10
OIT-000892,ORD-000431,PRD-0006,5,43.06,5
OIT-000893,ORD-000432,PRD-0002,5,92.46,0
OIT-000894,ORD-000433,PRD-0008,4,127.02,0
OIT-000895,ORD-000433,PRD-0031,1,200.17,0
OIT-000896,ORD-000433,PRD-0001,1,110.19,0
OIT-000897,ORD-000433,PRD-0033,1,93.75,10
OIT-000898,ORD-000434,PRD-0019,1,34,0
OIT-000899,ORD-000435,PRD-0024,4,78.19,5
OIT-000900,ORD-000436,PRD-0010,4,77.92,0
OIT-000901,ORD-000436,PRD-0019,1,34,0
OIT-000902,ORD-000437,PRD-0003,5,73.04,15
OIT-000903,ORD-000438,PRD-0031,1,200.17,10
OIT-000904,ORD-000439,PRD-0024,2,78.19,0
OIT-000905,ORD-000439,PRD-0002,1,92.46,0
OIT-000906,ORD-000440,PRD-0031,2,200.17,10
OIT-000907,ORD-000440,PRD-0011,5,264,0
OIT-000908,ORD-000441,PRD-0012,5,357.86,15
OIT-000909,ORD-000442,PRD-0031,4,200.17,5
OIT-000910,ORD-000442,PRD-0018,3,215.3,5
OIT-000911,ORD-000443,PRD-0028,3,29.95,10
OIT-000912,ORD-000443,PRD-0021,2,120.98,0
OIT-000913,ORD-000443,PRD-0029,4,214.12,5
OIT-000914,ORD-000443,PRD-0020,5,123.17,10
OIT-000915,ORD-000444,PRD-0011,1,264,0
OIT-000916,ORD-000445,PRD-0008,3,127.02,10
OIT-000917,ORD-000446,PRD-0019,1,34,15
OIT-000918,ORD-000447,PRD-0024,2,78.19,0
OIT-000919,ORD-000447,PRD-0006,5,43.06,10
OIT-000920,ORD-000447,PRD-0013,4,110.09,10
OIT-000921,ORD-000448,PRD-0026,5,199.02,0
OIT-000922,ORD-000448,PRD-0029,4,214.12,10
OIT-000923,ORD-000448,PRD-0025,1,106.61,10
OIT-000924,ORD-000449,PRD-0032,1,133.66,10
OIT-000925,ORD-000450,PRD-0003,5,73.04,0
OIT-000926,ORD-000450,PRD-0024,4,78.19,0
OIT-000927,ORD-000451,PRD-0018,5,215.3,5
OIT-000928,ORD-000452,PRD-0014,5,50.1,0
OIT-000929,ORD-000452,PRD-0022,3,148.89,10
OIT-000930,ORD-000453,PRD-0029,3,214.12,0
OIT-000931,ORD-000453,PRD-0017,5,93.06,5
OIT-000932,ORD-000454,PRD-0014,3,50.1,0
OIT-000933,ORD-000454,PRD-0012,2,357.86,0
OIT-000934,ORD-000455,PRD-0007,3,325.82,10
OIT-000935,ORD-000455,PRD-0008,1,127.02,20
OIT-000936,ORD-000455,PRD-0006,3,43.06,0
OIT-000937,ORD-000455,PRD-0004,4,34.84,15
OIT-000938,ORD-000455,PRD-0034,5,123.24,5
OIT-000939,ORD-000456,PRD-0021,3,120.98,10
OIT-000940,ORD-000456,PRD-0015,4,310.39,0
OIT-000941,ORD-000456,PRD-0011,2,264,0
OIT-000942,ORD-000456,PRD-0005,4,37.53,10
OIT-000943,ORD-000456,PRD-0016,2,71.94,5
OIT-000944,ORD-000457,PRD-0035,1,222.35,15
OIT-000945,ORD-000457,PRD-0001,2,110.19,5
OIT-000946,ORD-000458,PRD-0010,3,77.92,5
OIT-000947,ORD-000459,PRD-0009,5,53.45,10
OIT-000948,ORD-000459,PRD-0001,5,110.19,0
OIT-000949,ORD-000459,PRD-0022,4,148.89,15
OIT-000950,ORD-000459,PRD-0019,5,34,15
OIT-000951,ORD-000460,PRD-0010,4,77.92,20
OIT-000952,ORD-000460,PRD-0005,3,37.53,5
OIT-000953,ORD-000460,PRD-0019,5,34,0
OIT-000954,ORD-000461,PRD-0001,3,110.19,0
OIT-000955,ORD-000462,PRD-0030,1,238.05,0
OIT-000956,ORD-000463,PRD-0017,2,93.06,0
OIT-000957,ORD-000463,PRD-0031,4,200.17,0
OIT-000958,ORD-000464,PRD-0022,5,148.89,0
OIT-000959,ORD-000465,PRD-0010,5,77.92,10
OIT-000960,ORD-000466,PRD-0029,4,214.12,5
OIT-000961,ORD-000467,PRD-0030,5,238.05,0
OIT-000962,ORD-000467,PRD-0035,4,222.35,0
OIT-000963,ORD-000468,PRD-0033,3,93.75,15
OIT-000964,ORD-000469,PRD-0005,1,37.53,0
